vehicle_type,age,OpModeID,meanBaseRate_TotalEnergy_(KJ/hr),meanBaseRate_CO2_(g/hr),meanBaseRate_NOX_(g/hr),meanBaseRate_CO_(g/hr),meanBaseRate_HC_(g/hr),meanBaseRate_PM_(g/hr),meanBaseRate_PM_2.5_(g/hr)
4,23,33,478338,35078.1192,428.378,166.3839371,47.27930122,,
4,23,35,1462710,107265.3976,2495.49,212.1707494,49.17036996,,
4,23,37,2289400,167889.3295,3456.79,321.766879,51.72001259,,
4,23,38,3205160,235045.0613,4839.5,273.0845921,53.47980388,,
4,23,39,4120910,302200.0598,6222.22,351.1095109,68.75991972,,
4,23,40,5036670,369355.7916,7604.93,429.1334297,84.0398603,,
4,24,0,217515,15951.09964,186.124,59.63841315,27.12667388,,
4,24,1,107131,7856.273154,181.984,29.47327051,17.29630529,,
4,24,11,143758,10542.25309,181.085,94.69792258,31.37221809,,
4,24,12,418318,30676.65263,640.462,98.31808659,30.18558046,,
4,24,13,766213,56188.95205,1007.31,218.0395033,46.04221348,,
4,24,14,1118100,81993.99813,1312.53,259.0394863,49.58204545,,
4,24,15,1413980,103691.8643,1579.42,328.7413342,54.62456293,,
4,24,16,1944920,142627.4634,2227.05,396.3029392,45.27746522,,
4,24,21,115944,8502.559806,140.195,115.0891972,35.34048181,,
4,24,22,537678,39429.7191,840.416,153.3562295,41.45619213,,
4,24,23,891734,65393.82518,1348.27,173.8488168,41.73234286,,
4,24,24,1290650,94647.66451,2004.7,238.5791926,45.61709407,,
4,24,25,1659570,121701.7972,2387.41,286.2836214,49.89215474,,
4,24,27,2292430,168111.5295,3320.9,358.4344003,55.02047313,,
4,24,28,3209400,235355.9946,4649.25,372.9928441,46.714155,,
4,24,29,4126370,302600.4598,5977.61,479.5621053,60.06103095,,
4,24,30,5043340,369844.9249,7305.97,586.1313665,73.40794257,,
4,24,33,478338,35078.1192,428.378,164.7019239,47.43042898,,
4,24,35,1462710,107265.3976,2495.49,209.5926046,49.36305364,,
4,24,37,2289400,167889.3295,3456.79,314.920011,51.74903431,,
4,24,38,3205160,235045.0613,4839.5,267.1523189,52.69800692,,
4,24,39,4120910,302200.0598,6222.22,343.4823081,67.75474548,,
4,24,40,5036670,369355.7916,7604.93,419.8112973,82.8113127,,
4,25,0,217515,15951.09964,186.124,62.01112862,24.75147444,,
4,25,1,107131,7856.273154,181.984,31.08659218,16.91508679,,
4,25,11,143758,10542.25309,181.085,100.8750069,29.11618438,,
4,25,12,418318,30676.65263,640.462,104.9776992,28.5929499,,
4,25,13,766213,56188.95205,1007.31,225.296219,42.57302502,,
4,25,14,1118100,81993.99813,1312.53,273.642783,46.05941904,,
4,25,15,1413980,103691.8643,1579.42,349.7869673,50.24937418,,
4,25,16,1944920,142627.4634,2227.05,433.364353,42.46011839,,
4,25,21,115944,8502.559806,140.195,118.3035377,32.79724347,,
4,25,22,537678,39429.7191,840.416,156.9176761,38.33937686,,
4,25,23,891734,65393.82518,1348.27,179.2724637,38.77053538,,
4,25,24,1290650,94647.66451,2004.7,249.1364727,42.54166103,,
4,25,25,1659570,121701.7972,2387.41,300.4906527,46.13396695,,
4,25,27,2292430,168111.5295,3320.9,389.0885915,50.78912079,,
4,25,28,3209400,235355.9946,4649.25,419.7101545,44.58782115,,
4,25,29,4126370,302600.4598,5977.61,539.6273301,57.32716385,,
4,25,30,5043340,369844.9249,7305.97,659.5445057,70.06655523,,
4,25,33,478338,35078.1192,428.378,175.8625106,46.42765774,,
4,25,35,1462710,107265.3976,2495.49,226.699253,48.08454827,,
4,25,37,2289400,167889.3295,3456.79,360.3507268,51.55646779,,
4,25,38,3205160,235045.0613,4839.5,306.5144649,57.88542919,,
4,25,39,4120910,302200.0598,6222.22,394.0907444,74.42433298,,
4,25,40,5036670,369355.7916,7604.93,481.6660239,90.96303943,,
4,26,0,217515,15951.09964,186.124,59.49566818,27.26956829,,
4,26,1,107131,7856.273154,181.984,29.37621144,17.31923978,,
4,26,11,143758,10542.25309,181.085,94.32630292,31.50794337,,
4,26,12,418318,30676.65263,640.462,97.91743755,30.28139473,,
4,26,13,766213,56188.95205,1007.31,217.6029319,46.25092337,,
4,26,14,1118100,81993.99813,1312.53,258.1609372,49.79397023,,
4,26,15,1413980,103691.8643,1579.42,327.4752076,54.88777872,,
4,26,16,1944920,142627.4634,2227.05,394.073287,45.44695966,,
4,26,21,115944,8502.559806,140.195,114.8958192,35.49348561,,
4,26,22,537678,39429.7191,840.416,153.1419693,41.6437029,,
4,26,23,891734,65393.82518,1348.27,173.5225247,41.9105282,,
4,26,24,1290650,94647.66451,2004.7,237.9440559,45.80211524,,
4,26,25,1659570,121701.7972,2387.41,285.428912,50.11825113,,
4,26,27,2292430,168111.5295,3320.9,356.5902131,55.27503558,,
4,26,28,3209400,235355.9946,4649.25,370.1822833,46.8420774,,
4,26,29,4126370,302600.4598,5977.61,475.9485205,60.22550317,,
4,26,30,5043340,369844.9249,7305.97,581.7147576,73.60896382,,
4,26,33,478338,35078.1192,428.378,164.0304917,47.49075671,,
4,26,35,1462710,107265.3976,2495.49,208.5634513,49.43996982,,
4,26,37,2289400,167889.3295,3456.79,312.1868531,51.76061931,,
4,26,38,3205160,235045.0613,4839.5,264.7842523,52.38592634,,
4,26,39,4120910,302200.0598,6222.22,340.4376533,67.35349633,,
4,26,40,5036670,369355.7916,7604.93,416.0900542,82.32089656,,
4,27,0,217515,15951.09964,186.124,60.68455278,26.07943906,,
4,27,1,107131,7856.273154,181.984,30.18459041,17.12822455,,
4,27,11,143758,10542.25309,181.085,97.4214235,30.37752391,,
4,27,12,418318,30676.65263,640.462,101.2543361,29.48338335,,
4,27,13,766213,56188.95205,1007.31,221.239018,44.51263458,,
4,27,14,1118100,81993.99813,1312.53,265.4781376,48.02890554,,
4,27,15,1413980,103691.8643,1579.42,338.020437,52.69552492,,
4,27,16,1944920,142627.4634,2227.05,412.643463,44.03528586,,
4,27,21,115944,8502.559806,140.195,116.5064126,34.21915797,,
4,27,22,537678,39429.7191,840.416,154.9264854,40.08197596,,
4,27,23,891734,65393.82518,1348.27,176.2401242,40.42647023,,
4,27,24,1290650,94647.66451,2004.7,243.2339391,44.26112348,,
4,27,25,1659570,121701.7972,2387.41,292.5475577,48.23515489,,
4,27,27,2292430,168111.5295,3320.9,371.9499544,53.15485316,,
4,27,28,3209400,235355.9946,4649.25,393.5906909,45.776646,,
4,27,29,4126370,302600.4598,5977.61,506.0451004,58.85565814,,
4,27,30,5043340,369844.9249,7305.97,618.4995098,71.93471168,,
4,27,33,478338,35078.1192,428.378,169.6226707,46.98830318,,
4,27,35,1462710,107265.3976,2495.49,217.1349935,48.79935557,,
4,27,37,2289400,167889.3295,3456.79,334.9505932,51.66413097,,
4,27,38,3205160,235045.0613,4839.5,284.5072447,54.9851619,,
4,27,39,4120910,302200.0598,6222.22,365.7957677,70.69539298,,
4,27,40,5036670,369355.7916,7604.93,447.0832908,86.40544124,,
4,28,0,217514.9565,15951.09645,186.1239628,54.8841376,31.88590927,,
4,28,1,107130.9786,7856.271585,181.9839636,26.24061551,18.06015795,,
4,28,11,143757.9712,10542.25098,181.0849638,82.32074005,35.89267757,,
4,28,12,418317.9163,30676.6465,640.4618719,84.97405063,33.37676427,,
4,28,13,766212.8468,56188.94082,1007.309799,203.4990143,52.99349561,,
4,28,14,1118099.776,81993.98171,1312.529737,229.7784787,56.64040171,,
4,28,15,1413979.717,103691.8436,1579.419684,286.5716576,63.3912166,,
4,28,16,1944919.611,142627.4349,2227.049555,322.0420673,50.9226377,,
4,28,21,115943.9768,8502.558105,140.194972,108.6485274,40.4364189,,
4,28,22,537677.8925,39429.71122,840.4158319,146.2200477,47.70141706,,
4,28,23,891733.8217,65393.8121,1348.26973,162.9812981,47.66697512,,
4,28,24,1290649.742,94647.64559,2004.699599,217.4252841,51.77939966,,
4,28,25,1659569.668,121701.7729,2387.409523,257.8166143,57.42251059,,
4,28,27,2292429.542,168111.4959,3320.899336,297.0118328,63.49891847,,
4,28,28,3209399.358,235355.9476,4649.24907,279.3842386,50.97472886,,
4,28,29,4126369.175,302600.3993,5977.608804,359.2079606,65.53893024,,
4,28,30,5043338.991,369844.8509,7305.968539,439.0316826,80.10314123,,
4,28,33,478337.9043,35078.11218,428.3779143,142.3391712,49.4396949,,
4,28,35,1462709.707,107265.3761,2495.489501,175.3155845,51.92481388,,
4,28,37,2289399.542,167889.2959,3456.789309,223.8893957,52.13487384,,
4,28,38,3205159.359,235045.0143,4839.499032,188.2814437,42.30384111,,
4,28,39,4120909.176,302199.9994,6222.218756,242.0769715,54.39072867,,
4,28,40,5036668.993,369355.7177,7604.928479,295.8714994,66.47749701,,
4,29,0,217515,15951.09964,186.124,59.36111499,27.40426234,,
4,29,1,107131,7856.273154,181.984,29.28472236,17.34085812,,
4,29,11,143758,10542.25309,181.085,93.9760096,31.6358797,,
4,29,12,418318,30676.65263,640.462,97.53978076,30.37171045,,
4,29,13,766213,56188.95205,1007.31,217.1914143,46.44765592,,
4,29,14,1118100,81993.99813,1312.53,257.3328058,49.99373316,,
4,29,15,1413980,103691.8643,1579.42,326.2817408,55.13588921,,
4,29,16,1944920,142627.4634,2227.05,391.971589,45.60672724,,
4,29,21,115944,8502.559806,140.195,114.7135387,35.63770889,,
4,29,22,537678,39429.7191,840.416,152.9400049,41.82045288,,
4,29,23,891734,65393.82518,1348.27,173.2149577,42.07848793,,
4,29,24,1290650,94647.66451,2004.7,237.3453682,45.9765185,,
4,29,25,1659570,121701.7972,2387.41,284.6232522,50.3313724,,
4,29,27,2292430,168111.5295,3320.9,354.8518592,55.51498931,,
4,29,28,3209400,235355.9946,4649.25,367.5330137,46.96265865,,
4,29,29,4126370,302600.4598,5977.61,472.5423104,60.38053673,,
4,29,30,5043340,369844.9249,7305.97,577.551607,73.79844896,,
4,29,33,478338,35078.1192,428.378,163.3975913,47.54762239,,
4,29,35,1462710,107265.3976,2495.49,207.5933585,49.51247197,,
4,29,37,2289400,167889.3295,3456.79,309.6105443,51.77153947,,
4,29,38,3205160,235045.0613,4839.5,262.5520832,52.09175529,,
4,29,39,4120910,302200.0598,6222.22,337.5677236,66.97527388,,
4,29,40,5036670,369355.7916,7604.93,412.5823641,81.85862418,,
4,30,0,217515,15951.09964,186.124,62.76438929,23.99742518,,
4,30,1,107131,7856.273154,181.984,31.5987698,16.79406221,,
4,30,11,143758,10542.25309,181.085,102.8360321,28.3999664,,
4,30,12,418318,30676.65263,640.462,107.0919115,28.08734104,,
4,30,13,766213,56188.95205,1007.31,227.5999924,41.47166953,,
4,30,14,1118100,81993.99813,1312.53,278.278859,44.94109871,,
4,30,15,1413980,103691.8643,1579.42,356.4682774,48.8603928,,
4,30,16,1944920,142627.4634,2227.05,445.1301571,41.56570159,,
4,30,21,115944,8502.559806,140.195,119.3239872,31.98984728,,
4,30,22,537678,39429.7191,840.416,158.0483206,37.34988849,,
4,30,23,891734,65393.82518,1348.27,180.9942968,37.83025698,,
4,30,24,1290650,94647.66451,2004.7,252.4880688,41.56531018,,
4,30,25,1659570,121701.7972,2387.41,305.0009272,44.94086348,,
4,30,27,2292430,168111.5295,3320.9,398.8203089,49.44580283,,
4,30,28,3209400,235355.9946,4649.25,434.5413945,43.9127787,,
4,30,29,4126370,302600.4598,5977.61,558.6961026,56.45924918,,
4,30,30,5043340,369844.9249,7305.97,682.8508108,69.00577247,,
4,30,33,478338,35078.1192,428.378,179.405637,46.1093102,,
4,30,35,1462710,107265.3976,2495.49,232.1300624,47.67866403,,
4,30,37,2289400,167889.3295,3456.79,374.7735145,51.49533413,,
4,30,38,3205160,235045.0613,4839.5,319.0106773,59.53226853,,
4,30,39,4120910,302200.0598,6222.22,410.1572914,76.54171201,,
4,30,40,5036670,369355.7916,7604.93,501.3029055,93.55094988,,
5,0,0,217515,15951.09964,16.04946584,2.24079,1.41704,,
5,0,1,107131,7856.273154,6.339221384,3.52628,1.108,,
5,0,11,143758,10542.25309,6.3163998,6.30832,2.787,,
5,0,12,418318,30676.65263,24.63238184,7.44982,2.87566,,
5,0,13,766213,56188.95205,39.93511032,10.7255,3.38632,,
5,0,14,1118100,81993.99813,54.49468672,12.8012,3.72726,,
5,0,15,1413980,103691.8643,61.79680536,14.1071,3.16962,,
5,0,16,1944920,142627.4634,80.18634192,16.7777,3.30562,,
5,0,21,115944,8502.559806,4.058484304,5.8961,2.54084,,
5,0,22,537678,39429.7191,27.198652,13.4878,3.32406,,
5,0,23,891734,65393.82518,39.78550576,16.2132,3.1925,,
5,0,24,1290650,94647.66451,56.33391696,17.625,3.14224,,
5,0,25,1659570,121701.7972,70.39892368,18.9364,3.01315,,
5,0,27,2292430,168111.5295,96.1050008,16.3958,2.90453,,
5,0,28,3209400,235355.9946,104.3498028,15.6653,2.8484,,
5,0,29,4126370,302600.4598,134.1634712,20.1412,3.66223,,
5,0,30,5043340,369844.9249,163.9781152,24.617,4.47606,,
5,0,33,478338,35078.1192,21.99657048,14.3135,3.34224,,
5,0,35,1462710,107265.3976,63.34876304,17.1674,2.94525,,
5,0,37,2289400,167889.3295,96.55580472,16.2167,2.91956,,
5,0,38,3205160,235045.0613,114.774488,13.0578,2.97548,,
5,0,39,4120910,302200.0598,147.5673208,16.7885,3.82562,,
5,0,40,5036670,369355.7916,180.3601536,20.5193,4.67576,,
5,1,0,217515,15951.09964,16.04946584,2.24079,1.41704,,
5,1,1,107131,7856.273154,6.339221384,3.52628,1.108,,
5,1,11,143758,10542.25309,6.3163998,6.30832,2.787,,
5,1,12,418318,30676.65263,24.63238184,7.44982,2.87566,,
5,1,13,766213,56188.95205,39.93511032,10.7255,3.38632,,
5,1,14,1118100,81993.99813,54.49468672,12.8012,3.72726,,
5,1,15,1413980,103691.8643,61.79680536,14.1071,3.16962,,
5,1,16,1944920,142627.4634,80.18634192,16.7777,3.30562,,
5,1,21,115944,8502.559806,4.058484304,5.8961,2.54084,,
5,1,22,537678,39429.7191,27.198652,13.4878,3.32406,,
5,1,23,891734,65393.82518,39.78550576,16.2132,3.1925,,
5,1,24,1290650,94647.66451,56.33391696,17.625,3.14224,,
5,1,25,1659570,121701.7972,70.39892368,18.9364,3.01315,,
5,1,27,2292430,168111.5295,96.1050008,16.3958,2.90453,,
5,1,28,3209400,235355.9946,104.3498028,15.6653,2.8484,,
5,1,29,4126370,302600.4598,134.1634712,20.1412,3.66223,,
5,1,30,5043340,369844.9249,163.9781152,24.617,4.47606,,
5,1,33,478338,35078.1192,21.99657048,14.3135,3.34224,,
5,1,35,1462710,107265.3976,63.34876304,17.1674,2.94525,,
5,1,37,2289400,167889.3295,96.55580472,16.2167,2.91956,,
5,1,38,3205160,235045.0613,114.774488,13.0578,2.97548,,
5,1,39,4120910,302200.0598,147.5673208,16.7885,3.82562,,
5,1,40,5036670,369355.7916,180.3601536,20.5193,4.67576,,
5,2,0,217515,15951.09964,67.54097752,2.24079,1.41704,,
5,2,1,107131,7856.273154,26.66472656,3.52628,1.108,,
5,2,11,143758,10542.25309,26.5651108,6.30832,2.787,,
5,2,12,418318,30676.65263,103.715,7.44982,2.87566,,
5,2,13,766213,56188.95205,168.147,10.7255,3.38632,,
5,2,14,1118100,81993.99813,229.45,12.8012,3.72726,,
5,2,15,1413980,103691.8643,260.195,14.1071,3.16962,,
5,2,16,1944920,142627.4634,337.625,16.7777,3.30562,,
5,2,21,115944,8502.559806,17.05406048,5.8961,2.54084,,
5,2,22,537678,39429.7191,114.52,13.4878,3.32406,,
5,2,23,891734,65393.82518,167.517,16.2132,3.1925,,
5,2,24,1290650,94647.66451,237.194,17.625,3.14224,,
5,2,25,1659570,121701.7972,296.415,18.9364,3.01315,,
5,2,27,2292430,168111.5295,404.65,16.3958,2.90453,,
5,2,28,3209400,235355.9946,439.364,15.6653,2.8484,,
5,2,29,4126370,302600.4598,564.897,20.1412,3.66223,,
5,2,30,5043340,369844.9249,690.429,24.617,4.47606,,
5,2,33,478338,35078.1192,92.73749944,14.3135,3.34224,,
5,2,35,1462710,107265.3976,266.73,17.1674,2.94525,,
5,2,37,2289400,167889.3295,406.548,16.2167,2.91956,,
5,2,38,3205160,235045.0613,483.26,13.0578,2.97548,,
5,2,39,4120910,302200.0598,621.334,16.7885,3.82562,,
5,2,40,5036670,369355.7916,759.408,20.5193,4.67576,,
5,3,0,217515,15951.09964,67.54097752,2.24079,1.41704,,
5,3,1,107131,7856.273154,26.66472656,3.52628,1.108,,
5,3,11,143758,10542.25309,26.5651108,6.30832,2.787,,
5,3,12,418318,30676.65263,103.715,7.44982,2.87566,,
5,3,13,766213,56188.95205,168.147,10.7255,3.38632,,
5,3,14,1118100,81993.99813,229.45,12.8012,3.72726,,
5,3,15,1413980,103691.8643,260.195,14.1071,3.16962,,
5,3,16,1944920,142627.4634,337.625,16.7777,3.30562,,
5,3,21,115944,8502.559806,17.05406048,5.8961,2.54084,,
5,3,22,537678,39429.7191,114.52,13.4878,3.32406,,
5,3,23,891734,65393.82518,167.517,16.2132,3.1925,,
5,3,24,1290650,94647.66451,237.194,17.625,3.14224,,
5,3,25,1659570,121701.7972,296.415,18.9364,3.01315,,
5,3,27,2292430,168111.5295,404.65,16.3958,2.90453,,
5,3,28,3209400,235355.9946,439.364,15.6653,2.8484,,
5,3,29,4126370,302600.4598,564.897,20.1412,3.66223,,
5,3,30,5043340,369844.9249,690.429,24.617,4.47606,,
5,3,33,478338,35078.1192,92.73749944,14.3135,3.34224,,
5,3,35,1462710,107265.3976,266.73,17.1674,2.94525,,
5,3,37,2289400,167889.3295,406.548,16.2167,2.91956,,
5,3,38,3205160,235045.0613,483.26,13.0578,2.97548,,
5,3,39,4120910,302200.0598,621.334,16.7885,3.82562,,
5,3,40,5036670,369355.7916,759.408,20.5193,4.67576,,
5,4,0,217515,15951.09964,67.54097752,4.094013056,2.588978432,,
5,4,1,107131,7856.273154,26.66472656,6.442656144,2.024361728,,
5,4,11,143758,10542.25309,26.5651108,11.52556136,5.091940112,,
5,4,12,418318,30676.65263,103.715,13.61107272,5.253944816,,
5,4,13,766213,56188.95205,168.147,19.59597944,6.186937112,,
5,4,14,1118100,81993.99813,229.45,23.3881624,6.809836368,,
5,4,15,1413980,103691.8643,260.195,25.77422312,5.791008296,,
5,4,16,1944920,142627.4634,337.625,30.6535716,6.03949268,,
5,4,21,115944,8502.559806,17.05406048,10.77241112,4.642220216,,
5,4,22,537678,39429.7191,114.52,24.64274288,6.07318616,,
5,4,23,891734,65393.82518,167.517,29.6220696,5.832820816,,
5,4,24,1290650,94647.66451,237.194,32.20147704,5.74098576,,
5,4,25,1659570,121701.7972,296.415,34.59739144,5.505132376,,
5,4,27,2292430,168111.5295,404.65,29.95568976,5.306680528,,
5,4,28,3209400,235355.9946,439.364,28.62121888,5.204133744,,
5,4,29,4126370,302600.4598,564.897,36.79865912,6.691030528,,
5,4,30,5043340,369844.9249,690.429,44.97609448,8.177927312,,
5,4,33,478338,35078.1192,92.73749944,26.15135312,6.106406712,,
5,4,35,1462710,107265.3976,266.73,31.36552176,5.38107116,,
5,4,37,2289400,167889.3295,406.548,29.62860376,5.334143752,,
5,4,38,3205160,235045.0613,483.26,23.8570316,5.436319072,,
5,4,39,4120910,302200.0598,621.334,30.6732692,6.989547448,,
5,4,40,5036670,369355.7916,759.408,37.4896068,8.542785336,,
5,5,0,217515,15951.09964,135.0821648,20.47001528,12.94484216,,
5,5,1,107131,7856.273154,53.32936288,32.2132356,10.12176352,,
5,5,11,143758,10542.25309,53.13031672,57.62771168,25.45970056,,
5,5,12,418318,30676.65263,207.429,68.05545384,26.26972408,,
5,5,13,766213,56188.95205,336.293,97.9798728,30.934638,,
5,5,14,1118100,81993.99813,458.9,116.940812,34.04913184,,
5,5,15,1413980,103691.8643,520.391,128.87064,28.95503904,,
5,5,16,1944920,142627.4634,675.249,153.2678336,30.19746096,,
5,5,21,115944,8502.559806,34.10802584,53.86196048,23.21109864,,
5,5,22,537678,39429.7191,229.04,123.2141656,30.36597592,,
5,5,23,891734,65393.82518,335.034,148.1098968,29.16405408,,
5,5,24,1290650,94647.66451,474.388,161.0073608,28.7049288,,
5,5,25,1659570,121701.7972,592.829,172.9874328,27.52561432,,
5,5,27,2292430,168111.5295,809.301,149.7779488,26.53340264,,
5,5,28,3209400,235355.9946,878.728,143.1056432,26.02071872,,
5,5,29,4126370,302600.4598,1129.79,183.99282,33.45515264,,
5,5,30,5043340,369844.9249,1380.86,224.880948,40.88968168,,
5,5,33,478338,35078.1192,185.4746184,130.7567656,30.531986,,
5,5,35,1462710,107265.3976,533.46,156.8271088,26.90540336,,
5,5,37,2289400,167889.3295,813.096,148.1429944,26.67076632,,
5,5,38,3205160,235045.0613,966.519,119.2851336,27.18154536,,
5,5,39,4120910,302200.0598,1242.67,153.3663704,34.9477848,,
5,5,40,5036670,369355.7916,1518.82,187.4475584,42.71392912,,
5,6,0,217515,15951.09964,135.0821648,20.5917664,13.02183392,,
5,6,1,107131,7856.273154,53.32936288,32.40482928,10.1819632,,
5,6,11,143758,10542.25309,53.13031672,57.97046336,25.61112696,,
5,6,12,418318,30676.65263,207.429,68.46022544,26.42596704,,
5,6,13,766213,56188.95205,336.293,98.5626424,31.11862864,,
5,6,14,1118100,81993.99813,458.9,117.6363096,34.25164696,,
5,6,15,1413980,103691.8643,520.391,129.6370928,29.12725424,,
5,6,16,1944920,142627.4634,675.249,154.1794176,30.37706936,,
5,6,21,115944,8502.559806,34.10802584,54.18231296,23.34915384,,
5,6,22,537678,39429.7191,229.04,123.947044,30.54658472,,
5,6,23,891734,65393.82518,335.034,148.9907856,29.33751368,,
5,6,24,1290650,94647.66451,474.388,161.965012,28.8756556,,
5,6,25,1659570,121701.7972,592.829,174.0162832,27.68932856,,
5,6,27,2292430,168111.5295,809.301,150.6687928,26.69121696,,
5,6,28,3209400,235355.9946,878.728,143.956764,26.17547816,,
5,6,29,4126370,302600.4598,1129.79,185.08716,33.65413464,,
5,6,30,5043340,369844.9249,1380.86,226.2184584,41.13288136,,
5,6,33,478338,35078.1192,185.4746184,131.5344424,30.71358056,,
5,6,35,1462710,107265.3976,533.46,157.759872,27.06542832,,
5,6,37,2289400,167889.3295,813.096,149.0241272,26.8293956,,
5,6,38,3205160,235045.0613,966.519,119.9946368,27.34321488,,
5,6,39,4120910,302200.0598,1242.67,154.27854,35.15564352,,
5,6,40,5036670,369355.7916,1518.82,188.5624432,42.96797704,,
5,7,0,217515,15951.09964,135.0821648,20.5917664,13.02183392,,
5,7,1,107131,7856.273154,53.32936288,32.40482928,10.1819632,,
5,7,11,143758,10542.25309,53.13031672,57.97046336,25.61112696,,
5,7,12,418318,30676.65263,207.429,68.46022544,26.42596704,,
5,7,13,766213,56188.95205,336.293,98.5626424,31.11862864,,
5,7,14,1118100,81993.99813,458.9,117.6363096,34.25164696,,
5,7,15,1413980,103691.8643,520.391,129.6370928,29.12725424,,
5,7,16,1944920,142627.4634,675.249,154.1794176,30.37706936,,
5,7,21,115944,8502.559806,34.10802584,54.18231296,23.34915384,,
5,7,22,537678,39429.7191,229.04,123.947044,30.54658472,,
5,7,23,891734,65393.82518,335.034,148.9907856,29.33751368,,
5,7,24,1290650,94647.66451,474.388,161.965012,28.8756556,,
5,7,25,1659570,121701.7972,592.829,174.0162832,27.68932856,,
5,7,27,2292430,168111.5295,809.301,150.6687928,26.69121696,,
5,7,28,3209400,235355.9946,878.728,143.956764,26.17547816,,
5,7,29,4126370,302600.4598,1129.79,185.08716,33.65413464,,
5,7,30,5043340,369844.9249,1380.86,226.2184584,41.13288136,,
5,7,33,478338,35078.1192,185.4746184,131.5344424,30.71358056,,
5,7,35,1462710,107265.3976,533.46,157.759872,27.06542832,,
5,7,37,2289400,167889.3295,813.096,149.0241272,26.8293956,,
5,7,38,3205160,235045.0613,966.519,119.9946368,27.34321488,,
5,7,39,4120910,302200.0598,1242.67,154.27854,35.15564352,,
5,7,40,5036670,369355.7916,1518.82,188.5624432,42.96797704,,
5,8,0,217515,15951.09964,135.0821648,20.5917664,13.02183392,,
5,8,1,107131,7856.273154,53.32936288,32.40482928,10.1819632,,
5,8,11,143758,10542.25309,53.13031672,57.97046336,25.61112696,,
5,8,12,418318,30676.65263,207.429,68.46022544,26.42596704,,
5,8,13,766213,56188.95205,336.293,98.5626424,31.11862864,,
5,8,14,1118100,81993.99813,458.9,117.6363096,34.25164696,,
5,8,15,1413980,103691.8643,520.391,129.6370928,29.12725424,,
5,8,16,1944920,142627.4634,675.249,154.1794176,30.37706936,,
5,8,21,115944,8502.559806,34.10802584,54.18231296,23.34915384,,
5,8,22,537678,39429.7191,229.04,123.947044,30.54658472,,
5,8,23,891734,65393.82518,335.034,148.9907856,29.33751368,,
5,8,24,1290650,94647.66451,474.388,161.965012,28.8756556,,
5,8,25,1659570,121701.7972,592.829,174.0162832,27.68932856,,
5,8,27,2292430,168111.5295,809.301,150.6687928,26.69121696,,
5,8,28,3209400,235355.9946,878.728,143.956764,26.17547816,,
5,8,29,4126370,302600.4598,1129.79,185.08716,33.65413464,,
5,8,30,5043340,369844.9249,1380.86,226.2184584,41.13288136,,
5,8,33,478338,35078.1192,185.4746184,131.5344424,30.71358056,,
5,8,35,1462710,107265.3976,533.46,157.759872,27.06542832,,
5,8,37,2289400,167889.3295,813.096,149.0241272,26.8293956,,
5,8,38,3205160,235045.0613,966.519,119.9946368,27.34321488,,
5,8,39,4120910,302200.0598,1242.67,154.27854,35.15564352,,
5,8,40,5036670,369355.7916,1518.82,188.5624432,42.96797704,,
5,9,0,217515,15951.09964,98.75039792,70.4847684,16.26896368,,
5,9,1,107131,7856.273154,143.6833445,36.84822136,15.55364744,,
5,9,11,143758,10542.25309,106.8813582,122.9351269,21.05924824,,
5,9,12,418318,30676.65263,315.1434232,128.7610642,22.90521456,,
5,9,13,766213,56188.95205,521.8547104,251.2120088,30.18356928,,
5,9,14,1118100,81993.99813,661.1964712,325.7952968,33.4791212,,
5,9,15,1413980,103691.8643,812.7524728,424.9468912,34.62433448,,
5,9,16,1944920,142627.4634,1245.176504,565.7211712,32.39857392,,
5,9,21,115944,8502.559806,70.427468,129.7828592,23.71461816,,
5,9,22,537678,39429.7191,372.5781616,169.636612,27.20834568,,
5,9,23,891734,65393.82518,614.4282552,198.6418448,28.19308096,,
5,9,24,1290650,94647.66451,807.6411008,286.8395136,31.55841752,,
5,9,25,1659570,121701.7972,1051.596057,351.2279904,32.71241264,,
5,9,27,2292430,168111.5295,1570.095464,498.5634008,35.67776168,,
5,9,28,3209400,235355.9946,1968.228512,586.5509176,36.99408,,
5,9,29,4126370,302600.4598,2145.179024,754.1372808,47.5637492,,
5,9,30,5043340,369844.9249,2621.890704,921.723644,58.13351352,,
5,9,33,478338,35078.1192,289.0888208,215.7201304,42.84647728,,
5,9,35,1462710,107265.3976,1195.859238,287.7919456,43.51864304,,
5,9,37,2289400,167889.3295,1843.655512,522.596696,50.86875816,,
5,9,38,3205160,235045.0613,2276.06256,447.0878504,76.41118512,,
5,9,39,4120910,302200.0598,2583.995088,574.8278216,98.24332128,,
5,9,40,5036670,369355.7916,3158.216056,702.5667928,120.0751672,,
5,10,0,217515,15951.09964,98.9525577,70.63619775,16.1173758,,
5,10,1,107131,7856.273154,144.1406363,36.95118535,15.52931765,,
5,10,11,143758,10542.25309,107.3556559,123.3293553,20.91526565,,
5,10,12,418318,30676.65263,316.1150295,129.1860882,22.8035711,,
5,10,13,766213,56188.95205,522.756024,251.6751405,29.9621618,,
5,10,14,1118100,81993.99813,661.5562845,326.7272955,33.25430325,,
5,10,15,1413980,103691.8643,813.1427305,426.290047,34.34510505,,
5,10,16,1944920,142627.4634,1247.182365,568.086472,32.2187677,,
5,10,21,115944,8502.559806,70.804205,129.988002,23.55230585,,
